dm_1,lai_2,foto_2,lai_1,temp_1,lai_3,lai_4,foto_1,mikro_1,meldug_4,straaling_1,straaling_3,dm_4,nedboer_3,middel_2,temp_3,dm_2,nedboer_1,meldug_1,middel_1,mikro_3,lai_0,dm_3,meldug_2,nedboer_2,straaling_4,temp_4,foto_3,udbytte,mikro_2,middel_3,temp_2,meldug_3,straaling_2,foto_4
14,2,6,6,0,1,0,10,1,0,0,2,21,2,2,2,20,0,8,3,3,3,27,7,2,2,2,7,39,3,1,3,6,0,0
11,5,8,6,3,3,1,8,3,0,2,3,44,0,0,1,20,1,0,3,1,3,45,2,0,2,1,18,61,0,2,0,0,2,5
15,4,12,5,0,0,0,11,2,6,1,1,20,1,3,0,32,2,3,3,0,3,26,3,2,0,1,0,38,3,2,0,7,3,0
14,5,8,6,1,3,1,10,2,3,0,0,48,0,3,1,25,2,3,2,1,3,43,1,0,2,0,15,65,1,3,1,6,0,7
11,1,7,3,3,1,0,8,3,0,0,3,23,1,2,0,19,1,3,3,1,1,29,7,2,1,0,9,41,2,1,0,1,1,0
9,6,11,6,0,5,2,7,2,0,2,0,65,2,0,0,23,1,4,3,2,3,46,4,0,0,1,17,5,1,0,3,0,0,16
11,3,9,4,0,2,1,9,3,0,2,1,46,0,1,1,23,1,3,0,0,1,41,1,0,2,1,14,62,1,3,1,0,1,8
13,4,7,4,1,3,1,9,2,0,0,1,54,0,0,1,22,2,0,3,1,1,44,0,1,0,1,17,70,3,2,1,0,2,10
17,6,12,7,2,5,1,12,1,0,0,0,63,1,1,1,32,0,8,2,2,4,57,0,2,2,2,18,4,3,2,0,0,1,9
18,5,12,5,2,3,0,12,2,7,0,0,48,1,3,2,34,2,5,1,1,3,53,4,0,0,0,16,65,1,3,0,3,1,2
18,5,8,5,1,3,1,12,0,0,1,0,51,0,1,1,25,0,4,0,1,2,47,0,2,0,1,16,68,3,2,0,0,0,7
13,3,10,3,0,2,1,10,3,0,0,0,49,0,1,1,25,2,2,0,2,0,41,0,1,2,0,13,65,0,3,2,0,1,10
0,0,1,0,2,0,0,0,2,2,0,0,0,1,3,1,0,2,7,0,0,2,0,6,2,2,1,0,0,2,0,0,6,0,0
13,4,9,5,3,3,1,10,2,0,1,1,56,1,3,1,24,2,2,1,1,2,47,0,0,0,0,17,71,1,3,0,0,0,9
13,4,10,4,1,3,1,10,0,0,0,1,53,1,1,0,26,1,1,3,3,1,50,2,2,0,1,18,69,2,0,0,0,0,6
16,4,11,5,1,0,0,11,1,6,1,3,30,1,3,2,32,0,3,3,3,3,32,5,0,0,0,5,48,1,1,3,7,1,3
16,5,12,5,0,3,1,12,2,0,1,1,62,0,1,1,32,2,4,1,0,2,58,0,1,0,2,20,3,2,1,1,0,1,8
13,4,11,4,0,3,1,10,1,0,1,1,55,2,2,0,27,0,5,0,2,2,52,2,0,1,2,18,71,1,0,3,0,1,7
15,2,8,3,2,2,1,10,2,0,1,1,46,0,2,0,23,2,3,0,0,1,45,4,2,2,2,17,62,2,0,2,0,0,5
15,3,6,4,0,2,1,11,1,2,0,2,33,2,3,1,18,0,3,1,3,1,33,4,0,2,0,13,50,1,1,1,8,2,5
16,6,12,5,0,5,2,12,2,0,1,0,71,0,0,1,32,2,5,1,1,4,58,0,2,0,0,19,10,2,2,0,0,0,14
5,0,3,1,1,0,0,5,1,0,0,1,2,2,0,1,5,0,7,3,3,0,8,5,2,1,2,5,42,2,1,0,2,3,0
18,4,11,5,0,3,1,12,0,0,0,1,52,2,3,0,31,1,1,3,2,2,52,1,1,2,1,16,68,0,2,0,1,1,5
15,7,9,7,2,5,2,11,2,0,0,1,62,1,2,2,26,2,1,1,2,4,52,0,1,0,1,19,3,2,1,0,0,0,11
18,7,13,7,0,5,1,14,0,0,1,3,74,1,0,2,34,0,0,2,2,3,67,0,1,2,1,23,14,2,3,0,0,1,10
18,5,12,6,0,4,1,13,1,0,0,1,68,2,2,2,34,0,0,3,3,4,56,0,0,1,0,16,8,0,1,0,0,1,12
10,4,10,4,1,3,1,8,0,0,0,0,52,1,2,1,23,0,0,1,3,1,42,0,0,0,2,14,68,0,0,1,0,0,10
16,6,13,6,0,4,1,12,3,0,1,0,64,0,0,0,35,2,4,0,0,3,60,0,0,2,1,19,4,0,1,2,0,3,8
10,6,12,6,0,4,1,9,3,0,2,1,54,0,0,1,28,1,6,2,1,3,50,0,0,0,0,16,70,1,1,3,0,1,8
17,6,13,6,0,4,1,12,1,0,0,1,71,0,2,0,33,0,0,3,1,3,64,0,0,2,0,22,10,1,2,0,0,3,10
16,5,9,5,0,4,1,11,1,0,1,1,63,1,1,1,28,0,2,3,1,2,53,2,0,0,1,17,3,3,3,1,0,1,11
15,4,9,4,0,2,1,11,1,0,1,3,50,2,2,0,26,0,8,1,3,1,49,2,2,0,0,17,66,3,2,0,0,0,6
0,0,3,0,1,0,0,0,0,1,0,1,9,2,2,1,2,1,7,0,3,1,1,6,1,2,0,3,28,0,3,0,0,1,6
13,3,10,3,2,2,1,10,2,6,1,0,47,1,3,1,24,0,3,1,3,1,42,6,1,0,2,14,63,3,0,1,3,1,8
19,3,8,3,0,3,1,13,0,0,3,2,54,1,2,1,28,0,7,0,0,3,49,3,1,2,1,16,70,3,1,0,2,0,8
16,5,10,5,0,3,1,12,3,0,1,0,59,1,0,1,27,2,4,2,1,2,51,0,2,2,2,18,74,2,0,2,0,0,9
16,3,10,4,0,2,1,11,1,0,1,1,59,2,2,1,29,0,6,3,3,1,45,8,2,1,1,14,74,2,2,2,1,1,14
12,4,14,5,3,3,1,9,3,0,0,1,70,1,3,0,31,2,2,3,2,2,58,4,0,1,0,20,9,0,2,1,2,3,13
14,5,9,5,1,4,1,10,1,0,0,0,59,0,0,0,24,1,4,1,0,2,52,0,1,2,1,21,1,2,0,1,0,0,9
12,3,10,3,0,2,1,9,0,0,0,1,57,1,0,0,24,0,3,2,0,1,48,0,1,2,1,17,72,1,1,3,0,1,10
12,7,10,6,2,5,2,10,2,0,0,1,73,2,0,2,25,2,4,2,3,2,55,0,1,0,0,21,13,0,1,0,0,0,16
16,7,13,7,1,5,2,11,2,0,0,1,80,1,3,0,34,0,4,1,0,3,64,0,2,0,2,22,19,3,0,3,0,1,15
19,6,10,6,0,4,1,13,0,0,1,1,65,0,0,1,32,0,4,0,0,3,55,0,2,2,0,18,5,2,2,1,0,1,11
7,6,10,5,1,4,1,6,2,0,2,0,54,0,1,1,20,0,8,0,1,2,45,1,0,0,0,18,70,1,1,1,0,0,10
21,4,9,5,3,3,1,14,3,0,3,1,59,0,1,1,29,1,4,2,1,2,49,0,1,0,0,16,74,1,0,1,0,0,11
15,2,6,3,1,2,0,10,3,1,1,1,27,1,2,1,21,2,3,0,3,2,36,3,1,0,2,12,45,2,3,1,0,0,0
16,6,13,6,0,4,1,12,0,0,1,0,71,0,3,1,35,1,1,1,0,2,59,0,1,1,0,17,10,3,1,0,0,1,12
9,2,10,2,0,1,0,8,0,0,1,3,38,0,2,1,23,0,5,2,1,1,36,0,1,2,0,12,55,2,2,1,0,1,5
11,6,14,6,0,4,1,8,3,0,0,0,53,2,3,0,29,1,2,2,2,3,50,0,1,2,0,18,69,2,0,2,0,1,6
19,4,13,4,0,3,1,14,3,0,3,0,62,2,2,2,36,1,3,1,3,1,54,4,2,1,0,16,3,3,2,1,0,1,10
13,4,9,5,1,2,1,10,0,0,0,1,48,2,2,1,23,1,6,3,3,2,40,6,1,0,1,14,65,3,1,0,0,0,9
8,5,11,6,0,3,1,7,0,0,2,1,57,2,0,0,23,1,3,3,2,3,51,4,1,2,1,19,72,0,2,0,0,1,8
11,5,14,5,2,3,1,9,2,0,2,2,50,1,0,1,32,2,0,3,3,2,45,0,0,0,2,13,66,2,0,2,0,1,8
10,4,10,5,3,3,1,8,3,0,0,1,56,2,3,1,24,2,1,3,2,2,49,2,1,1,0,18,72,0,1,0,2,0,8
10,1,4,5,3,1,0,8,1,0,0,1,21,2,2,0,13,0,3,3,2,3,24,7,1,2,0,10,39,3,2,3,2,0,1
0,0,0,0,3,0,0,0,3,0,0,1,0,1,1,1,0,1,7,2,2,4,0,4,2,0,0,0,0,2,3,0,0,0,2
17,5,12,5,0,3,1,12,2,0,1,3,71,2,1,1,32,1,0,1,2,2,60,0,1,1,1,20,12,3,0,1,0,1,11
1,1,3,1,0,1,0,3,3,0,2,0,11,2,1,1,4,2,7,0,2,0,13,8,1,2,0,8,30,2,0,0,4,2,2
17,6,11,6,2,3,1,12,2,0,1,1,57,0,2,0,30,2,2,3,0,3,54,2,2,0,0,17,73,2,2,0,0,0,7
25,7,13,6,2,4,1,17,2,0,3,3,80,2,1,0,41,1,1,1,2,3,73,0,1,0,2,23,19,3,1,2,0,1,10
12,4,11,4,1,2,1,9,3,0,0,2,48,2,1,1,26,2,8,3,2,1,39,8,2,2,1,12,65,3,1,3,1,1,10
17,2,9,3,0,1,0,11,3,7,1,0,26,2,3,1,28,2,6,3,3,1,33,3,1,0,1,7,44,3,3,1,7,1,0
16,5,10,5,0,3,1,12,1,0,1,0,54,0,3,2,29,0,6,0,1,3,47,0,2,0,2,14,70,2,0,0,0,0,8
11,3,7,4,1,2,1,8,1,0,0,1,43,2,0,1,18,0,3,0,3,3,42,2,1,2,1,17,60,3,2,3,0,0,5
12,4,9,4,3,3,1,9,3,0,0,1,59,2,3,1,23,1,8,0,3,2,49,2,0,0,2,19,74,0,1,0,2,0,11
18,4,11,4,0,3,1,12,3,0,1,1,65,0,0,0,32,2,1,1,0,1,62,0,1,2,0,21,5,2,3,1,0,3,8
9,2,8,3,0,1,0,7,0,0,2,2,31,2,1,2,20,0,7,0,3,3,31,5,2,0,1,9,48,2,1,1,6,0,4
13,6,9,6,0,4,1,10,1,0,0,3,59,0,1,2,23,1,0,3,1,4,55,0,2,1,0,23,74,2,1,1,0,0,8
16,5,10,5,0,4,1,11,1,0,0,3,58,0,0,0,29,0,0,2,0,2,56,0,2,0,1,20,74,2,2,1,0,1,7
10,4,13,4,0,3,1,8,3,0,0,2,45,0,2,1,28,2,4,0,0,1,41,1,1,0,1,12,62,2,1,1,0,1,7
8,0,0,2,3,0,0,7,1,1,0,0,0,0,2,0,4,0,5,3,0,1,0,7,2,1,2,0,0,3,3,3,2,0,0
12,3,11,4,2,2,1,10,2,0,0,1,49,0,0,2,27,2,5,1,2,3,47,1,2,2,1,15,66,2,1,0,0,1,7
10,7,12,7,0,5,1,8,0,0,2,0,61,2,2,0,25,0,1,1,2,4,56,0,2,2,1,22,1,3,0,0,0,1,9
18,6,12,6,0,4,1,12,3,0,1,0,65,2,0,1,33,2,0,3,2,3,57,0,2,0,2,18,5,3,2,0,0,0,10
15,4,11,5,2,2,1,11,2,3,0,0,48,2,0,1,30,2,3,3,2,3,45,5,1,2,2,13,65,3,3,0,8,1,6
11,3,8,3,0,2,1,9,2,0,0,1,53,1,1,1,21,1,4,2,2,0,42,0,2,2,1,16,69,3,1,1,0,1,10
12,2,12,2,0,1,0,9,3,1,0,3,23,2,3,0,26,1,7,0,2,3,30,3,1,0,1,8,41,2,1,0,5,3,0
12,5,11,6,1,3,1,10,2,0,0,1,55,1,1,1,27,1,8,3,2,3,46,8,2,0,1,15,71,3,2,3,4,1,11
16,7,10,6,1,5,1,12,1,0,1,0,58,2,1,1,28,1,8,2,3,4,50,1,1,0,0,17,73,0,2,0,0,0,9
14,6,10,5,0,4,1,10,2,0,0,1,63,0,3,1,29,0,2,0,1,2,58,0,1,2,1,20,4,2,1,0,0,0,8
8,2,8,2,3,1,0,7,1,0,1,2,16,0,2,0,18,0,4,1,0,0,23,0,1,2,1,6,35,1,1,0,0,1,0
10,6,10,6,0,4,1,7,2,0,2,0,49,1,0,0,21,2,1,1,3,4,45,0,2,2,0,17,66,2,2,0,0,1,6
11,5,10,5,3,4,1,8,3,0,0,1,51,0,1,2,22,0,5,0,1,3,46,6,0,0,1,17,67,0,2,0,0,0,8
13,4,10,5,0,3,1,10,0,0,0,0,54,1,1,0,26,0,0,0,2,2,49,0,1,0,0,17,70,2,0,0,0,0,9
14,4,9,5,0,3,1,11,2,0,0,0,46,1,2,1,24,2,2,2,2,2,42,0,0,0,1,15,62,0,3,0,0,0,7
5,0,0,1,0,0,0,5,0,0,0,1,0,2,1,1,2,1,7,3,3,1,5,7,1,0,1,4,0,0,2,2,1,1,0
12,5,8,4,3,3,1,9,3,0,1,1,46,1,3,2,22,2,6,1,3,1,41,1,2,0,1,15,62,2,2,0,1,0,7
15,6,11,6,0,4,1,11,3,0,0,0,55,2,3,0,28,1,1,1,2,3,51,0,0,0,2,18,71,1,3,1,0,1,8
0,0,3,0,0,0,0,0,3,0,0,1,10,1,0,0,1,2,7,1,1,4,7,4,0,2,0,6,29,1,2,1,0,0,4
11,5,13,6,0,4,1,9,3,0,0,1,58,0,2,1,28,2,0,2,1,3,52,0,1,2,1,17,73,3,2,3,0,1,8
11,4,9,4,0,3,1,8,0,0,2,1,47,1,1,1,21,0,8,0,1,1,46,1,1,2,0,18,63,3,3,0,0,0,6
5,1,6,1,2,1,0,5,2,1,0,0,8,1,2,1,12,2,7,3,3,3,14,3,1,2,2,5,11,2,3,0,0,1,0
10,7,14,6,2,4,1,8,2,0,2,0,55,1,1,0,29,2,4,2,1,4,50,0,1,1,0,16,71,3,1,0,0,1,8
16,6,15,5,0,4,1,11,0,0,1,1,69,1,3,0,39,0,8,1,2,2,60,0,1,2,1,17,9,2,0,2,0,1,10
19,6,14,6,3,4,1,13,1,0,1,1,75,2,1,1,39,0,0,1,3,3,69,0,2,2,1,21,15,3,1,0,0,1,9
15,4,10,4,0,2,0,11,3,0,0,1,43,1,3,1,26,2,5,1,2,3,50,1,2,2,2,17,59,2,0,2,0,0,2
15,4,10,4,1,3,1,11,3,0,1,1,68,2,1,0,27,1,1,3,2,1,59,6,1,2,0,21,8,2,2,1,0,1,9
13,5,9,6,3,4,2,10,1,0,1,1,63,0,0,1,26,0,1,2,1,3,50,0,0,2,0,17,4,0,1,1,0,0,13
15,4,12,5,0,3,1,11,2,0,1,0,59,1,0,0,33,2,1,2,3,2,60,0,1,2,2,19,1,0,3,2,0,0,6
10,6,12,7,1,4,1,9,2,0,0,0,59,1,0,1,27,2,0,0,3,3,50,0,2,0,1,18,74,3,3,0,0,0,11
7,2,8,3,0,1,0,6,0,0,2,1,21,1,2,2,18,1,7,0,1,3,27,3,2,2,1,9,39,2,0,0,4,1,0
10,6,12,6,0,4,1,9,3,0,0,0,55,1,1,0,26,0,0,0,2,3,46,0,2,0,1,16,71,2,0,0,0,1,10
0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,2,0,0,7,2,3,3,1,1,1,1,0,3,0,2,0,2,0,1,1
16,4,13,5,0,3,1,11,1,0,1,1,66,2,2,1,34,0,4,1,2,3,59,0,0,2,1,18,6,0,2,2,0,1,10
11,1,4,2,0,1,0,9,2,0,3,0,22,2,0,1,12,2,7,1,3,3,18,4,1,0,1,7,40,0,2,0,0,1,5
14,4,9,5,0,2,1,10,1,0,0,2,42,2,3,0,24,0,6,2,3,2,38,0,1,2,2,12,59,0,3,0,0,0,8
5,1,8,1,0,1,0,5,0,1,1,0,21,1,0,1,14,0,7,1,3,2,26,3,0,0,1,10,39,0,0,1,4,3,0
10,5,11,5,1,4,1,9,1,0,0,3,62,1,1,1,24,1,4,2,3,2,57,0,1,1,2,23,2,3,2,1,0,1,9
10,3,10,4,3,2,1,8,3,0,0,1,49,0,2,1,24,0,4,2,1,1,39,0,1,2,2,12,66,3,1,0,0,1,10
17,7,10,7,1,4,1,13,2,0,3,0,60,2,0,1,29,2,6,1,2,3,56,0,0,2,1,20,1,2,1,0,0,0,7
16,6,15,7,0,4,1,11,3,0,0,0,73,2,1,1,38,2,6,1,3,4,64,0,0,0,2,19,13,1,0,1,0,3,11
13,6,11,6,1,4,1,9,2,0,0,3,64,1,1,1,29,2,6,3,2,3,57,8,2,1,0,20,4,2,2,0,0,0,8
9,2,7,3,3,1,0,8,1,0,0,1,25,0,2,0,16,0,6,3,0,0,31,3,2,2,0,12,43,2,1,0,0,0,1
8,4,12,4,0,3,1,7,0,0,2,2,48,2,3,0,24,0,0,0,2,1,37,0,2,2,1,12,65,3,0,1,0,3,11
13,7,14,7,3,5,1,9,3,0,0,0,55,2,1,1,31,2,4,3,2,4,52,3,2,0,1,17,71,3,2,1,2,1,7
14,2,10,3,1,1,0,10,3,8,1,0,41,2,0,0,27,1,8,3,2,0,39,5,2,2,1,11,58,3,3,1,6,1,6
15,5,8,5,0,4,1,11,3,0,0,2,45,1,1,0,24,2,8,0,2,2,43,4,0,2,1,15,61,0,3,0,0,2,6
16,4,12,4,0,3,1,12,3,0,1,1,62,0,1,2,33,2,6,0,1,2,55,2,1,1,1,18,3,3,2,1,0,1,8
20,6,10,6,0,4,1,14,3,0,1,1,67,2,3,0,32,2,6,2,2,4,66,0,2,0,1,23,7,3,0,1,0,0,7
11,3,12,3,0,2,1,9,2,0,0,3,51,1,3,1,28,2,1,0,2,0,45,0,1,2,1,15,68,1,3,0,0,1,9
17,7,10,7,0,4,1,12,1,4,1,0,59,2,3,1,29,0,1,3,2,4,51,4,0,0,1,16,74,3,0,3,8,1,10
6,4,8,5,1,3,1,6,3,0,2,0,46,1,1,1,15,2,1,1,3,2,38,0,2,0,2,18,62,2,0,1,0,0,8
16,5,10,6,0,3,1,12,1,0,3,1,66,0,0,1,30,1,8,1,0,3,55,4,2,0,1,18,6,2,0,0,1,1,11
13,3,8,3,0,2,1,9,3,0,0,1,54,1,3,1,23,2,4,1,3,1,43,0,1,1,2,15,70,0,1,0,0,2,10
16,3,11,6,1,0,0,12,3,6,0,1,29,1,3,1,29,2,6,3,0,3,31,5,0,2,0,6,47,1,2,1,7,1,4
9,5,14,4,1,3,1,8,2,0,0,1,58,1,0,1,31,0,4,0,0,2,54,1,2,2,1,17,73,3,1,0,0,1,8
12,5,11,6,1,3,1,10,3,0,0,0,49,0,2,1,25,2,6,1,1,3,43,0,2,2,0,15,66,2,2,1,0,0,8
15,2,9,4,0,1,0,11,1,0,0,0,24,0,0,1,26,0,5,3,1,3,30,5,1,2,0,6,41,1,2,1,2,1,1
15,5,10,6,0,3,1,11,2,0,0,3,56,1,0,1,28,2,1,0,2,3,49,0,1,0,0,16,72,3,3,0,0,0,9
19,3,7,3,0,2,1,13,1,0,3,0,50,2,0,0,26,0,4,0,3,0,42,1,2,1,1,13,66,2,2,0,0,2,10
24,6,10,7,2,4,1,16,2,0,1,0,58,1,2,2,35,0,0,3,3,3,58,0,1,2,2,17,74,3,2,3,0,0,6
19,7,10,6,0,5,2,13,3,0,1,1,77,1,2,0,30,1,6,1,2,3,63,0,0,0,1,23,16,0,3,3,0,1,13
12,3,11,3,0,2,1,9,1,0,0,1,53,0,2,2,28,0,3,1,1,1,44,1,1,2,1,13,69,1,3,1,0,1,9
17,6,11,6,0,4,1,12,1,0,0,1,55,0,2,1,30,0,1,0,1,4,53,0,0,0,2,17,70,2,1,0,0,0,7
11,3,8,4,0,2,1,8,2,0,0,0,45,1,3,1,20,2,6,1,0,2,39,2,2,2,0,14,61,3,2,1,8,0,8
12,4,10,4,1,2,1,9,1,0,0,0,50,2,3,1,25,0,2,0,3,2,36,0,2,0,0,11,67,2,2,1,0,0,12
10,6,8,7,3,4,1,8,1,0,0,0,51,1,3,2,19,0,0,0,1,4,44,0,2,2,1,18,68,2,2,1,0,0,9
14,6,15,6,0,5,1,11,0,0,0,0,70,1,3,2,36,1,4,0,1,3,61,0,0,0,0,20,9,0,3,2,0,3,10
14,1,4,5,0,0,0,10,3,6,0,0,14,2,3,0,14,1,5,3,2,3,13,7,0,2,2,2,33,1,0,0,7,1,4
14,4,8,4,0,3,1,10,3,0,0,2,45,0,2,0,22,1,3,0,1,3,43,2,1,0,0,15,61,3,2,3,0,0,6
11,4,12,4,0,3,1,8,0,0,2,0,48,1,3,1,28,0,4,1,1,2,46,0,1,2,2,15,65,1,2,0,0,1,6
15,3,10,3,0,2,1,10,2,0,0,0,52,1,1,1,27,2,8,2,2,1,39,0,1,0,0,11,68,1,3,1,0,1,11
18,3,10,4,0,2,1,13,1,0,3,1,43,2,3,1,30,1,0,2,3,1,45,0,0,0,1,12,59,1,1,3,0,3,5
13,2,8,2,0,1,0,9,1,0,1,1,28,0,3,1,23,0,3,0,0,0,36,1,2,0,1,11,46,2,2,2,1,1,0
7,5,10,4,0,4,1,7,0,0,2,1,56,0,0,1,20,0,4,1,0,1,48,0,0,0,0,21,72,0,2,1,0,1,9
17,6,16,6,3,5,2,12,3,0,1,1,75,0,2,0,39,1,1,3,0,3,67,4,0,2,1,21,14,1,3,1,0,3,12
8,2,10,2,3,1,0,7,1,0,0,1,22,0,3,1,20,0,5,2,0,1,29,1,1,2,0,9,40,3,0,0,1,1,0
7,0,0,3,3,0,0,6,3,3,2,1,5,1,3,0,1,1,5,3,3,1,0,7,2,2,1,0,64,3,0,1,7,0,5
11,6,13,6,0,4,1,9,0,0,0,1,56,0,1,0,29,0,0,2,0,3,52,0,1,2,1,18,72,3,3,3,0,1,8
20,6,8,6,0,4,1,13,1,0,1,1,64,0,0,0,28,0,0,0,3,3,58,0,2,0,1,21,4,3,1,0,0,2,9
9,3,12,3,0,2,1,8,0,0,0,2,40,2,0,0,25,1,7,0,2,3,37,2,2,2,2,11,57,3,1,2,0,1,6
8,4,9,4,1,2,1,7,1,0,2,1,49,2,2,1,20,1,8,2,3,1,37,1,2,2,1,13,65,3,3,1,0,0,11
21,6,11,7,2,5,1,15,2,0,1,1,70,1,2,0,35,1,2,2,3,3,64,0,2,2,1,20,10,3,0,3,0,1,9
15,6,9,6,1,4,1,10,1,0,0,3,68,2,2,1,26,0,6,0,2,3,56,2,2,0,1,20,8,3,2,0,0,0,11
14,2,6,3,0,1,0,10,0,2,1,0,24,1,0,1,18,0,4,3,2,0,29,4,2,2,0,10,43,3,3,0,4,0,0
2,1,5,1,0,1,0,4,0,0,0,0,14,0,2,1,7,0,7,2,1,3,20,0,2,2,0,10,33,3,2,3,0,1,0
1,0,2,1,0,0,0,4,0,0,2,1,3,2,1,1,0,0,7,3,3,3,0,7,1,0,2,1,53,2,1,2,2,0,5
9,2,9,3,1,1,0,7,2,8,0,0,23,2,3,1,22,1,3,3,2,1,29,8,1,0,0,7,40,2,3,2,8,1,1
18,6,15,6,2,4,1,13,2,0,0,1,82,2,1,0,39,1,4,2,3,4,71,0,1,1,0,22,21,0,3,0,0,1,12
9,7,15,7,1,5,2,7,1,1,2,1,77,2,0,0,30,0,0,1,3,4,62,0,1,0,1,23,17,2,3,2,0,1,14
8,2,6,3,0,2,1,7,0,0,2,1,49,1,3,1,16,0,0,0,0,1,40,0,0,1,1,16,66,0,1,0,0,0,10
6,2,6,2,0,1,0,6,2,0,2,0,22,1,3,1,12,2,5,1,3,1,23,2,2,1,2,10,40,3,1,0,6,0,2
6,4,10,4,0,3,1,6,0,0,2,1,49,1,0,0,19,0,5,0,3,2,49,1,2,2,2,20,65,3,3,0,0,0,5
7,1,6,1,1,1,0,6,3,0,0,1,25,2,0,1,14,2,7,0,3,4,27,3,0,2,1,10,43,1,0,0,1,1,3
12,3,10,4,0,2,1,9,2,0,0,1,50,1,1,0,24,1,5,2,2,3,41,6,2,1,2,14,67,2,2,0,0,1,10
9,2,7,2,0,0,0,7,2,1,0,0,6,1,3,1,18,2,7,0,3,3,12,8,2,2,2,0,75,3,2,1,7,1,0
25,6,12,6,2,4,1,17,3,0,3,0,64,1,2,2,40,2,4,2,3,3,57,0,0,1,1,15,5,1,1,0,0,1,9
15,6,10,6,0,5,2,10,1,0,2,1,66,2,1,1,27,1,0,1,2,3,58,0,0,2,1,21,6,1,3,1,0,1,10
15,7,12,7,0,5,2,11,0,0,1,1,71,2,3,0,30,0,1,1,3,4,62,0,0,2,1,24,10,0,0,0,0,0,11
14,5,10,6,1,3,1,11,2,0,0,1,54,0,3,1,26,2,0,1,2,3,53,0,0,0,1,19,70,3,1,1,1,0,6
8,1,6,1,1,1,0,7,3,0,1,1,26,2,2,0,12,2,7,0,2,1,28,3,1,2,0,13,44,3,1,0,1,1,2
0,0,3,0,0,0,0,0,0,7,2,2,0,0,3,1,1,0,7,3,1,1,0,7,2,0,1,0,0,3,3,1,7,0,2
8,3,9,3,2,2,1,7,0,0,2,2,39,1,2,0,19,0,6,3,2,1,30,4,2,1,0,10,57,3,1,1,1,0,9
18,6,10,6,0,4,1,13,2,0,1,1,69,1,2,1,31,2,8,3,2,3,58,8,0,1,1,21,9,1,2,1,1,0,11
9,4,10,3,0,3,1,7,3,0,0,1,51,0,0,2,20,2,3,0,1,0,41,2,0,0,0,15,67,1,2,1,0,1,9
16,6,13,6,0,4,1,11,2,0,0,0,66,0,0,1,35,2,1,3,0,4,58,1,1,0,1,17,6,3,0,3,0,1,11
10,6,14,6,3,4,1,8,3,0,2,0,55,0,2,0,31,1,0,3,3,3,52,0,2,2,2,16,70,2,2,0,0,1,7
19,5,11,5,2,4,1,13,2,0,1,0,66,2,3,1,33,2,8,0,2,3,53,1,0,1,0,16,6,1,1,1,4,0,12
16,3,8,3,0,2,1,11,1,1,1,1,51,0,0,1,25,0,5,0,1,3,43,3,2,1,1,14,67,3,2,1,3,0,10
21,6,12,6,0,4,1,15,2,0,3,1,57,0,1,1,36,1,6,3,1,3,56,8,1,2,0,16,72,2,2,0,0,1,6
16,5,13,5,0,4,1,11,3,0,0,1,70,0,0,1,33,1,6,1,2,3,63,0,2,0,1,22,10,2,2,1,0,1,10
9,4,11,4,0,3,1,8,1,0,0,0,44,1,0,0,23,0,0,0,0,1,45,0,0,2,2,16,60,2,0,0,0,0,5
1,0,0,0,0,0,0,3,2,0,0,0,1,1,2,0,0,2,7,0,3,0,0,6,0,2,0,0,31,0,0,0,0,0,2
8,2,6,3,0,1,0,8,0,0,0,0,17,0,1,0,14,1,5,3,1,3,21,3,1,0,1,7,36,0,0,1,1,2,0
10,4,12,4,1,3,1,8,3,0,0,0,58,2,0,0,26,2,6,2,2,1,50,0,2,0,1,18,73,3,2,3,0,1,10
9,4,11,4,0,2,1,7,3,0,0,1,48,2,3,2,23,1,3,1,3,3,38,1,0,2,0,13,65,0,2,0,1,1,11
13,2,8,2,0,1,1,9,1,0,1,0,40,1,2,1,23,0,5,2,1,1,29,6,0,0,0,7,57,0,1,2,0,0,10
15,6,9,6,1,4,1,11,3,0,1,1,58,1,1,1,25,2,6,2,3,2,50,0,0,1,0,18,73,0,0,1,0,0,10
20,7,11,7,0,5,2,14,2,0,1,0,69,1,0,1,33,2,1,1,3,4,54,0,2,0,1,16,8,3,0,1,0,1,14
10,3,8,3,0,2,1,8,0,0,0,1,52,2,2,0,18,1,3,1,2,1,43,2,2,0,1,17,68,2,1,0,0,0,9
11,4,12,4,0,3,1,9,3,0,1,3,61,0,3,1,27,1,4,1,1,1,50,1,1,2,0,17,2,3,2,0,4,1,11
15,5,10,5,0,4,1,11,0,0,1,0,58,2,0,2,29,0,2,1,3,2,48,0,2,2,0,14,74,2,2,0,0,0,10
9,3,6,3,0,3,1,8,0,0,0,1,46,0,2,1,16,0,6,3,0,1,40,4,1,0,1,17,62,0,0,3,0,2,8
3,1,2,1,3,0,0,4,1,0,0,0,1,2,2,0,3,0,7,1,2,3,5,6,0,2,2,4,31,0,2,0,0,2,0
12,2,8,3,2,1,0,9,2,0,0,2,25,2,2,1,20,2,3,2,3,0,30,0,0,0,1,9,43,1,1,1,0,1,2
8,4,9,4,0,3,1,7,3,0,2,0,44,0,0,0,20,2,5,0,0,4,38,6,1,2,1,14,61,3,1,1,2,0,9
10,3,10,3,0,2,1,8,2,0,0,0,49,2,2,1,21,1,3,1,3,1,43,1,2,0,0,16,65,2,0,0,0,0,9
